,Jazz,PAV,SSV,MSV
63,"all the leaves are brown and the sky is gray 
 ""i've"" been for a walk that I love you 
 And I know that I could be the one to you 
 I love you so 
 And I know that I could feel 
 I wish you well 
 I know that I could be 
 I know I need you 
 I am I don't you 
 I don't know, I don't know 
 I've got you now 
 I've got you under the way 
 I'm just the one you love 
 It's the one you need 
 It's the one who can be 
 It's the one to love 
 You",0.4383651045639424,0.9775728545503848,0.48279539310102654
64,"(lovers, lovers, lovers, lovers, everywhere) 
 everywhere i go, in every face i see the sign 
 The results in the misty and the night is so blue 
 And the other moon 
 And I think that I posses 
 When I don't care 
 The way you look at me 
 I don't know why 
 It's just no one to see 
 I know that I could have right 
 I can't get no satisfaction 
 And I don't know what to do 
 It's the only thing 
 You don't know how lips hurt 
 You don't know, you don't know what love is 
 Until you've got to do 
 Oh,",0.28218708068060705,0.9680822845668793,0.4300828131368701
65,"""i'm"" as restless as a willow in a windstorm 
 ""i'm"" as jumpy as a puppet 
 But I love the man I'd 
 And I know the way 
 I will find the sun in a glass 
 And I can find the way I love you 
 I could be the one you love 
 I want to be the one you love 
 I want to be the one you love 
 I'm so good to me 
 I said you 
 I love you 
 I'm savin' heaven 
 Must the hills 
 And the moon 
 I know the sound 
 Of the wind 
 The night 
 I'm in the",0.41542725918842954,0.9739539988485014,0.4499099505135352
66,"take me 
 i want you to take me 
 i want you to make me feel so good 
 You don't know what love is 
 Until you know what can you do ? 
 Oh, you don't know what love is 
 All you know how you do it 
 You're the one who can do it 
 Let's do it 
 It's the kind of the world 
 ""do it slow"" 
 Let's fall in love 
 And the way that I'm with you 
 The way you sip your knife 
 And I will feel the way I love you 
 And I know that I could ever say 
 And I",0.41150624763812294,0.972263175093371,0.48186025801951016
67,"i know ""he's"" around 
 when the sky and the ground started ringing 
 i know that I would have another 
 I never dreamed on my way 
 Simply 
 I do it 
 Why was he I need you 
 I can't sleep 
 I know you know that I love you 
 
 I want your love, so happy 
 I love you so 
 I really wanna see you, I wanna go 
 I wanna ta ta You Jesus, thank you, thank 
 I wanna ta ta You Jesus, thank You 
 I wanna ta ta You Jesus, thank You 
 For being mine, mine, mine 
 I wanna ta ta You,",0.39556606370034825,1.0,0.4440452688680092
68,"i want to be loved, i want to be loved 
 i want to be loved, 
 I'll be home at all 
 You know that I could tell 
 I love you so to 
 I wish you bluebirds 
 I can't do 
 I'll never be the same 
 I have to go 
 I know that I could be 
 I can't help it 
 You got to buy my love 
 And I know what I am 
 
 I don't know why 
 I know I don't know 
 I don't know why I am 
 I don't know why I don't know what I know 
 I don't want to,",0.45273748774818195,1.0,0.4680872188358393
69,"show me your heart 
 you know i never really see who you are 
 it just wind in a paper 
 If you think that I could go to 
 So I was a flame and I don't know why 
 I don't know why I know 
 I don't know why I got 
 I don't know why I don't know 
 I know, I know, I know 
 I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I",0.5685943373857112,0.9698343831782139,0.504877086830327
70,"hmm huh hoo hoo hey baby 
 ""i'm"" looking for you 
 drifting on a memory 
 Hanging on the crest 
 Listenin' 
 I was swimming 
 What will I be 
 To live in a heart 
 I want to find the moment 
 I want to be redeemed 
 I want to be with you 
 I love you anyhow 
 I want to hold you 
 I want to give you 
 I want to lose you 
 I want to hold you 
 I want to see you, baby 
 I want to see you, baby 
 I want to see you, baby 
 I wanna ta ta You Jesus, thank",0.5084147811700722,1.0,0.47502077044124874
71,"so you say that i have gone too far 
 that i really ""don't"" know who can come home 
 I won't be happy 
 But I don't care 
 I know that I could 
 I don't know why 
 I don't know why 
 I don't know, I know 
 I don't want to offend 
 You don't know what love is 
 Until you've got to try to get away 
 Until you've got to see the man of the 
 When the world is the stars 
 And the bee is growing 
 That the moon is the street 
 The golden moon 
 The years 
 The night is the laziest",0.4615637996930337,0.9672259652198735,0.47506286370198575
72,"""i'm"" used to misfortune, baby 
 used to the bitter end 
 ""i'm"" used to trial 
 And now I remember 
 And I mean to you 
 The sun was shining 
 I know the love that I love 
 I know that I could sing 
 I know you 
 I need you 
 I don't want to offend 
 I want you 
 I want you 
 I want to know 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I",0.6621899366489837,0.9903588854678417,0.4883436428293524
73,"in my diary 
 a lot of things 
 ""i'm"" gonna write, write about 
 the thought that I need 
 But I don't know why I can't get no 
 I don't want to leave you wrong 
 You don't know what love is 
 'Till don't you know what love is 
 They don't know what love is 
 Rich relations 
 But it's all like it might be 
 In the windmills of the night 
 Want the top of the night 
 Want a few 
 Welcome 
 Love for the memory of the bough 
 Somewhere there's a flying 
 I can't explain 
 I wanna be a butterfly 
 I",0.3007173765045116,0.9688910862220563,0.4309549414880859
74,"in a little while from now 
 if ""i'm"" not feeling any less sour 
 i a little longer, a man 
 I cried a river over you 
 I don't know what to say 
 I don't know why 
 I don't know, I don't know 
 I don't know why 
 I really don't know 
 I don't know why I know 
 I know I don't know why 
 I don't know why don't you know 
 What am I 
 How long I am I don't know what I feel 
 So I don't know why I am 
 I don't know why I know 
 I've got a hundred times 
",0.5621550205784012,1.0,0.4825926816493714
75,"just one more chance 
 to prove ""it's"" you alone i care for 
 each night to a constantly 
 Come and break 
 I can remember it 
 And I laughed 
 I wish you well 
 You know I was trouble 
 I can't see nobody...no, 
 You better have to see ya 
 But I want you to 
 I want you to 
 I know I'll never go 
 So I don't know 
 I really don't know 
 I don't want you 
 I don't want you 
 I don't want to, why 
 I don't want no cloth 
 I want you to know 
 I want to leave you",0.4735241860518494,0.9831115530066477,0.45063054544346454
76,"""you'd"" be so nice to come home to 
 ""you'd"" be so nice by the fire 
 I feel the party lights 
 The British Museum 
 The milky 
 Embraced the moon 
 The night is my favorite 
 The moon 
 The moon 
 The moon is the snootiest 
 The trees of the moon 
 The night discloses the rustiest 
 The night discloses 
 The sun goes down 
 The trees is the nappiest 
 The night is the nappiest 
 The rumble is just a dream 
 The way you changed the things you know 
 And then your eyes 
 And you can tell me 
 And I don't know,",0.4598673236048034,0.9794203276000721,0.45077876211879125
77,"a-tisket a-tasket 
 a green and yellow basket 
 i bought a basket for my mommie 
 I know I could die 
 And in the rain 
 I don't know where I'm in 
 The night is ended, 
 He says in the air 
 We are the music 
 The sun is the night 
 We are the children 
 The love 
 The night is the 
 The night is the happiest 
 The night is the happiest 
 The way your heart is gone 
 I can tell you what to do 
 And I knew, 
 I want to be loved 
 How long I want to 
 A distant 
",0.37422205229298156,1.0,0.46172601207638353
78,"""won't"" you come along with me 
 to the mississippi 
 ""we'll"" take a boat to the sky 
 And it wins I'm on my way 
 My heart is leavin' 
 My love is leavin' away 
 And I know a little bit 
 And I don't know why 
 I know you don't know 
 I don't know why I don't know 
 I don't know why I am 
 I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know, I know,",0.478004903914576,0.9513978896123594,0.4891255892852256
79,"my love has no beginning, my love has no end 
 no front or back and I can be 
 So I love you 
 I love you, baby 
 I love you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want",0.9029973851104154,0.9977649312302813,0.5222396907624545
80,"looka here, daddy, i want to tell you, please get out of my sight 
 ""i'm"" I want to be with you 
 You were like you 
 You know you're funkIER THAN I 
 It's like a woman I can do 
 But I won't dance, I don't know 
 I don't know why 
 I don't want you can't be the same 
 I got to be the one 
 I like you to be 
 I love you, porgy 
 I want to see you, (Really 
 I want you to want to be wrong 
 I wanna be so long 
 I wanna love you so much 
 I don't want to",0.46803706569831344,0.9842185526428893,0.46406800498948014
81,"written by jackson-yancy/butler 
 oh, baby, sssss, oh, ""it's"" so good, hm, umm 
 umm, umm, the ""A"" and the world is over 
 And the ships that is Spring's 
 That shines is the wind 
 When the bell is on the wing 
 When the jungle they are the end 
 The crickets was all the day 
 The sun goes down 
 And the moon is the sky 
 The melody that the day 
 The night is the nappiest 
 A new way 
 The shadow are the years 
 The trees is the wishing tenderly 
 The chestnut may be 
 The sun goes down 
 The night is the blue",0.33602456071030923,0.9797755833053279,0.44070667908692307
82,"goodnight was just a little word you learned 
 somewhere somebody that you burned 
 was made you 
 With you 
 You're calmer 
 I know I love you 
 
 Love you madly 
 Don't love me 
 I'll be so nice 
 Love for sale 
 Love will be the same 
 Somewhere there's heaven 
 
 We only have love 
 But our love is love 
 Than 
 In the night 
 Of the of is the sea 
 We'll be 10 K 
 The sky is slowly dying 
 Here is a song 
 And now the door is the ocean 
 When I can see the sun in the",0.2730476117471107,1.0,0.4417150123480756
83,"""livin'"" a dream 
 where things are even 
 better than they seem 
 i wanna get 
 She could be so happy 
 And when I have to see you 
 How can you be 
 The way you sip 
 I need you 
 And I have to you 
 I don't know why 
 I don't want to leave him 
 I can't believe I know 
 I got a woman of love 
 And I know where I know 
 I must be my man 
 And now I could see you 
 I will be the one you love 
 The way you love 
 If you love me 
 And",0.35319759267210193,1.0,0.44623881012141603
84,"someone told someone and someone told you 
 but they ""wouldn't"" hurt you, not much 
 I'm in love with you 
 You'll never know what I'm going to be 
 Like a while, out of your heart 
 When you can make it through 
 Like a haunting hand 
 That makes your neighbor 
 You know that we had 
 In the world 
 That I know I don't know 
 Why not I know 
 What do I do 
 I got a life of you 
 I knew you 
 I don't know why 
 I don't know why 
 I don't know 
 I don't want a 
 I don't know",0.4027436381360887,0.9767489094923402,0.44868778100070894
85,"frankie and johnny were sweethearts 
 boy, how they could love ! 
 swore to be free 
 When I had to choose 
 I need a little bit 
 I have a little closer 
 I cried to do 
 If I find you 
 I can't believe I don't know why 
 I want to leave you 
 Oh, I got it 
 You know I can't get your love 
 Every word, I love you 
 I love you so 
 I can't believe it 
 I can't get the one you love 
 I don't know what to do 
 It's the simpleton that you know 
 I know what I need",0.3701713987152992,0.9764260704192739,0.4511647579841445
86,"what can i say dear after i say ""i'm"" sorry 
 what can i do to do 
 Ooh, ooh, ooh 
 But there's a reason that I can see 
 I feel wherever to you 
 And I think of you 
 I know that I have waited 
 And I knew, I was wrong 
 I could be with you 
 I know that I could be 
 And I could I knew 
 I know that I could 
 A little bit 
 I can't do 
 I don't know why 
 I know I don't know 
 I don't know why 
 I don't know why I am 
 I don't know",0.4893057021142034,1.0,0.4888223817518601
87,"i cried for you 
 now ""it's"" your turn to cry over me 
 every road be a chance of a little Japanese 
 Over a wheel 
 In a melody 
 Within the ripples 
 When the bee stings 
 The sun is high 
 The ones the snappiest 
 The chestnut the wittiest 
 The night discloses 
 The life is the blues 
 The night is the wishing 
 The girls are the shootiest 
 The days are the ringiest 
 The night discloses 
 The chestnut trees, 
 The night is pumpin' 
 The heroin's 
 The jokes the sunniest 
 The grins the shootiest 
 The moon is the sea 
",0.355073736263285,1.0,0.4389607247397472
88,"(carl fischer/frankie laine) 
 no tears 
 no fears 
 remember ""there's"" always tomorrow 
 so you can get it 
 Don't let me go 
 You're the wrong thing 
 You're so hard to decide 
 And it takes that you're the one 
 Who used to be 
 To the words of the night 
 And the love that I can feel 
 The way that I love 
 A long night 
 I can see you 
 And I can't explain 
 I still know that I don't know why 
 I don't know why I know 
 I know that I don't know why 
 I don't need to leave me 
",0.3601749499899917,1.0,0.474349018992388
89,"i hate to see the ""evening'"" sun go down 
 i hate to see the ""evening'"" and you 
 The beauty of love 
 The rules of the night 
 The love that you do 
 I love you 
 I love you 
 I love you 
 I want to 
 I want to be with you 
 I want to hold you now 
 I want to know that I can't do 
 I love being here with you 
 I should have to be independently wrong 
 I can't believe 
 It's the one that lives 
 I'll be the one 
 
 I want to be 
 And I know where I",0.485476280375821,1.0,0.49891789137297593
90,"i fell in love with you the first time i looked into 
 them there eyes 
 You wander the sun and the blues 
 And Friday rolls in the night 
 Want the wrong thing 
 Don't mourn your love 
 I want to miss them 
 All the things I love 
 It rains the melody 
 And the way you are 
 I feel the silver 
 And the moon 
 And I don't know what to do 
 That I don't know what to do 
 I said I know you don't know what I got 
 I don't know why I don't know why 
 I don't know why I know,",0.39744400210859276,0.9702213384494184,0.4403760050124016
91,"""can't"" get over the feeling 
 living inside your love 
 i never want to lose the way you love 
 Love for sale 
 Baby, you are the love 
 Somewhere there's music 
 How high the moon 
 Somewhere there's heaven 
 How high 
 It's the moon 
 Somewhere there's heaven 
 How high 
 Love is the wind Watermelon gave 
 Played the sun in the rain 
 We'll find the sun in the air 
 We are the moon 
 The wheel is the day 
 The rules is the night 
 The moon is the snootiest 
 The moon is the laziest 
 The moon is the laziest 
 The",0.33220043586478487,0.9834543983667022,0.42808614205253687
92,"""it's"" like a diamond ring 
 ""it's"" a precious thing 
 and we never want to stay 
 Your heart, I wish you 
 I can't believe what I love to be 
 In my solitude 
 And I will be true 
 I will be your love 
 I love you 
 I love you so 
 I love you anyhow 
 I want you 
 I wish you love you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you 
 I want you",0.6883945385410783,0.9921719281768242,0.49302895881531644
93,"our day will come (our day will come) 
 and ""we'll"" have everything 
 ""we'll"" share 
 And I can pass 
 My odds 
 (You me 
 To be away 
 Take you to 
 So sweet and happiness 
 I'm happy 
 Going and I love you 
 
 If I'm feelin' 
 But I don't love you 
 I know I don't know 
 I want to leave you 
 I'm glad to do 
 I want you to 
 I want to see you 
 I really wanna hold you 
 I love you 
 I wanna be loved to you 
 I'll be here 
 Love for sale 
 Love for",0.3280907566612175,1.0,0.44050673498578424
94,"say it ""isn't"" so 
 say it ""isn't"" so 
 everyone is saying 
 you ""don't"" be true 
 But it's just one more chance 
 To keep me in 
 And darling, what you do 
 I can't believe it 
 I can't wait 
 The way you love me 
 
 I love you 
 You are that I love 
 You are the love 
 I love you, every night 
 I feel the blues 
 I want to be 
 I want to hold you 
 I really wanna hold you 
 I love you 
 I want to be good to you, baby 
 I'm happy when you 
 I can't",0.41908238154597316,1.0,0.4407786357876289
95,"i got rhythm i got music i got my man who could ask for anything more 
 You don't know what love is 
 You don't know what love is 
 Until you've kissed the blues 
 And you've been the no of her 
 And the moon is on the way 
 And the sun is the time 
 And I know that I could 
 The way I love again 
 I know I would I will 
 And I don't know why 
 I can't live I am 
 I don't know why 
 I wish you don't need no place 
 But I don't know why 
 I don't know what I've",0.424921620194083,0.9754156813192126,0.4821808022026262
96,"inseparable 
 ""that's"" how ""we'll"" always be 
 inseparable 
 just you and me 
 ""it's"" I have to be 
 I love you 
 I want to be with you 
 I want to love you, baby, I love you 
 I want you to be mine 
 Oh, babe, I love you, I love you 
 I want you to be mine 
 I want to see you, baby 
 You just got to be with me 
 I want to be with you (Hallelujah) 
 I want to go to 
 You know that I would 
 I want to be independently 
 You are a way to be 
 It's still the",0.37603961631657357,0.9894212839395223,0.4522610902583942
97,"falling in love with love is falling for make-believe 
 falling in love with love is grand 
 But I know I can't get happy 
 I know that I could never lose 
 I want to know what I need 
 I know that I could be 
 You know that I could never go 
 And I want to be independently 
 I want to be independently 
 When I know you 
 I'm just a prisoner 
 I'm gonna make a dance 
 And I'm so lonely 
 And I can't even make it 
 That I know you were so much 
 That I don't care, the you 
 I get a",0.4239152353487377,0.9790903264074764,0.47546732620768034
98,"my heart is like a hand-me-down made soft by older brothers 
 my ""body's"" like my heart, 
 But if you like-a me 
 Let me be the way 
 Who may be 
 You are the wind 
 Somewhere the cotton 
 Somewhere the music 
 That the music 
 Of it 
 You can't live for the love you lost 
 The love that I feel 
 All the way you will 
 The way you love me 
 The way you love 
 The way you love 
 You can't get no better 
 My heart is gone 
 And you know the meaning 
 And you know how to be 
 The",0.42083322486941466,0.9827520853735476,0.4390926032466279
99,"feeling tired 
 by the fire 
 the long day is over 
 the wind is a two-face 
 I can't explain 
 The road I know 
 I don't know 
 I don't know why 
 I can't stop you 
 I don't know why 
 I know I was wrong 
 I don't know what good I do 
 I can't stop you 
 I don't know what to do, 
 You don't know, you don't know 
 You don't know, you don't know 
 You don't know how glad you don't know 
 You don't know, you don't know what love is 
 You don't know how lips hurt 
 You don't know",0.4799625097423859,0.9835076685326962,0.47792221579266797
