,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
20,20,Jazz,"Black cats creep across my path
Until I'm almost mad
I must have 'roused the devil's wrath
'Cause all my luck is bad
I make a date for golf and you can bet your life it rains
I try to give a party and the guy upstairs complains
I guess I'll go thru life just catchin colds and missin' trains
Everything happens to me
I never miss a thing
I've had the measels and the mumps
And every time I play an ace
My partner always trumps
Guess I'm just a fool who never looks before he jumps
Everything happens to me
At first my heart tho't you could break this jinx for me
That love would turn the trick to end despair
But know I just can't fool this head that thinks for me
I've mortgaged all my castles in the air
I've telegraphed and phoned
I send an 'Airmail Special' too
Your answer was 'Goodbye'
And there was even postage due
I fell in love just once
And then it had to be with you
Everything happens to me","black cats creep across my path until im almost mad i must have roused the devils even though they are some fiends of red'dredging!! I am overwhelmed and shit at the sheer amount of fun they bring and the hard work they put in!! I will never go back!! But if you have a close and just friendly baby, you will appreciate this pet!!<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"black cats creep across my path until im almost mad i must have roused the devils even though they are some fiends of reddredging!! i am overwhelmed and shit at the sheer amount of fun they bring and the hard work they put in!! i will never go back!! but if you have a close and just friendly baby, you will appreciate this pet!!"
21,21,Jazz,"I used to have a perfect sweetheart
Not a real one, just a dream
A wonderful vision of us as a team
Can you imagine how I feel now
Love is real now, it's ideal
You're just what I wanted
And now it's nice to live
Paradise to live
I know why I've waited
Know why I've been blue
Prayed each night for someone
Exactly like you
Why should we spend money
On a show or two
No one does those love scenes
Exactly like you
You make me feel so grand
I want to hand the world to you
I hope you'll understand
Each foolish little scheme I'm schemin'
And dream I'm dreamin'
Now I know why mother
Taught me to be true
She meant me for someone
Exactly like you","i used to have a perfect sweetheart not a real one, just a dream a wonderful one. They shared a dream together, my dreams all sharing an enthusiasm and love of being together. Then in 1998 they found a love of their lives and decided to create a dream that would remain true to my dreams forever. After this a couple more children found love and my life, and since then the two shared many more wonderful moments and lives. And since then, their two loved ones are now so much closer, so their dreams have made a home in my heart and soul.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"i used to have a perfect sweetheart not a real one, just a dream a wonderful one. they shared a dream together, my dreams all sharing an enthusiasm and love of being together. then in 1998 they found a love of their lives and decided to create a dream that would remain true to my dreams forever. after this a couple more children found love and my life, and since then the two shared many more wonderful moments and lives. and since then, their two loved ones are now so much closer, so their dreams have made a home in my heart and soul."
22,22,Jazz,"Your lips were like a red and ruby chalice
Warmer than a summer night
But clouds were like a alabaster palace
Rising to a snowing height
Each star its own aura borealis
Suddenly you held me tight
And I could see the midnight sun
I can't explain the silver ring that found
Or was that a moonlight vale
The music of the universe surround me
Or was it that a nightingale
And then your arms miraculously found me
Suddenly the sky turned pale
And I could see the midnight sun
Was there ever such a night
Its a thrill I still don't quite believe
But after you were gone
There was still some stardust on my sleeve
The flame of it may twiddle to remember
And the stars forget to shine
And we may see a meadow in December
I see white and crystal light
But oh my darling ill always remember
When your lips were close to mine
And we saw the midnight sun
The flame of it may twinkle like
An amber in the stars forget to shine
And we may see a meadow in December
I see white and crystal light
But oh my darling ill always remember
When your lips were close to mine
And we saw the midnight sun
We saw the midnight sun
I can see the midnight sun, yeah
What a weekend","your lips were like a red and ruby chalice warmer than a summer night but clouds clouded her eyes, she could only hold the steady low moan of something warm, one of those soft, murmuring, breathing licks that bounce off your lips in different ways, you may never find them again...<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"your lips were like a red and ruby chalice warmer than a summer night but clouds clouded her eyes, she could only hold the steady low moan of something warm, one of those soft, murmuring, breathing licks that bounce off your lips in different ways, you may never find them again..."
23,23,Jazz,"Hide your heart from sight
Lock your dreams at night
It could happen to you
Don't count stars or you might stumble
(You stumble)
Someone drops a sigh and down you tumble
Keep an eye on spring
Run when church bells ring
It could happen to you
All I did was wonder how your arms would be
And it happened to me
(Hide your heart from sight)
(And lock your dreams at night)
It could happen to you
(Don't count stars or you might stumble)
Someone drops a sigh and down you tumble
Keep an eye on spring
(Keep an eye on spring)
Run when church bells ring
(Run when church bells ring)
It could happen to you
(It could happen)
All I did was wonder how your arms would be
And it happened to me",hide your heart from sight lock your dreams at night it could happen to you dont know if you will wake up again no matter what you think. If you dont care about the thought you dont know if you will do what you want with yourself no matter what you think. If you dont care about the thought that maybe a drop of blood is to blame you dont know if you will live forever if you dont care about what you do. If you care about the thought that your life is never worth living then you dont know if you will be a normal person no matter what you do<|endoftext|>,gpt2,0.0,0.0,0.0,hide your heart from sight lock your dreams at night it could happen to you dont know if you will wake up again no matter what you think. if you dont care about the thought you dont know if you will do what you want with yourself no matter what you think. if you dont care about the thought that maybe a drop of blood is to blame you dont know if you will live forever if you dont care about what you do. if you care about the thought that your life is never worth living then you dont know if you will be a normal person no matter what you do
24,24,Jazz,"I remember the sounds from the hall and the books on the shelf
I remember them all
I remember the clock on the desk and the chair and the rug
And all of the rest
Like the venetian blinds drawn shut
The record playing over and over until dawn
Until the grooves had worn thin on that one song
I remember thinking we were worlds apart
Until I heard your words and it spoke my heart
I remember thinking I was too far gone
And you reminded me that there is no such thing
I remember a weight like lead crashing down on my hope
Thunder in my head
I remember the pain, the spasm, the sense of lost
Falling into a chasm
And the blinds drawn shut
The record playing over and over
Until dawn, until the grooves had worn thin
On that one song
I remember thinking we were worlds apart
Until I heard your words and it spoke my heart
I remember thinking I was too far gone
And you reminded me that there is no such thing
I remember
Like it was yesterday
I remember
Like it was yesterday
I remember
You're smile
I remember you touch, your voice
I remember, oh I remember
I remember thinking we were worlds apart
Until I heard your words and they spoke my heart
I remember thinking I was too far gone
And you reminded me, you did, that's there no such thing
No such thing","i remember the sounds from the hall and the books on the shelf i remember them all. The coolness of that room? the cozy atmosphere of the garden? the lush lawn and flowers? the bed? the only way to know the right house to go to? oh yes, the blue glass doors that open the door? Oh yes, the door to my future happiness, my dreams? oh yes, the one to open the door to my dream home?<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"i remember the sounds from the hall and the books on the shelf i remember them all. the coolness of that room? the cozy atmosphere of the garden? the lush lawn and flowers? the bed? the only way to know the right house to go to? oh yes, the blue glass doors that open the door? oh yes, the door to my future happiness, my dreams? oh yes, the one to open the door to my dream home?"
25,25,Jazz,"If I could
I'd protect you from the sadness in your eyes
Give you courage in a world of compromise
Yes, I would
If I could
I would teach you all the things I never learned
And I'd help you cross the bridges that I burned
Yes, I would
If I could
I would try to shield your innocence from time
But the part of life I gave you isn't mine
I've watched you grow, so I could let you go
If I could
I would help you make it through the hungry years
And I know that I could never cry your tears
But I would if I could
If I live
In a time and place where you don't want to be
You don't have to walk along this road with me
My yesterdays don't have to be your way
If I knew
I could try to change the world I brought you to
Now there isn't that much more that I can do
But I would if I could
If, if I could","if i could id protect you from the sadness in your eyes give you courage in your heart to embrace me for my love, my child,"" Leni Greene wrote in one of her diary entries. ""You are a role model for all young women, love one another, always have a reason to be proud of the other I would love to have with you, always count on me for my strong hug, for your loving kindness, and for all the love I will have with you.""

""You can do anything to bring joy to someone's heart,"" Greene wrote. ""<|endoftext|>",gpt2,0.4,1.0,0.7971543531090998,"if i could id protect you from the sadness in your eyes give you courage in your heart to embrace me for my love, my child, leni greene wrote in one of her diary entries. you are a role model for all young women, love one another, always have a reason to be proud of the other i would love to have with you, always count on me for my strong hug, for your loving kindness, and for all the love i will have with you.

you can do anything to bring joy to someones heart, greene wrote. "
26,26,Jazz,"I've seen the lights of gay Broadway
Old Market Street down by the Frisco Bay
I've strolled the Prado, I've gambled on the Bourse;
The seven wonders of the world I've seen
And many are the places I have been
Take my advice, folks, and see Beale Street first!
You'll see pretty browns in beautiful gowns
You'll see tailor-mades and hand-me-downs
You'll meet honest men, and pick-pockets skilled
You'll find that business never ceases 'til somebody gets killed!
If Beale Street could talk, if Beale Street could talk
Married men would have to take their beds and walk
Except one or two who never drink booze
And the blind man on the corner singing ""Beale Street Blues!""
I'd rather be there than any place I know
I'd rather be there than any place I know
It's gonna take a sergeant for to make me go!
I'm goin' to the river, maybe by and by
Yes, I'm goin' to the river, maybe by and by
Because the river's wet, and Beale Street's done gone dry!",ive seen the lights of gay broadway old market street down by the frisco bay ive come and gone ive seen the gay parade willel dot the lnth avenue around the fountain ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,ive seen the lights of gay broadway old market street down by the frisco bay ive come and gone ive seen the gay parade willel dot the lnth avenue around the fountain ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone ive come and gone
27,27,Jazz,"Trying to pick up the pace
Trying to make it so I never see your face again
Time to throw this away
Wanna make sure that you never waste my time again

How does it feel
Oh, how does it feel to be you right now, dear?
You broke this apart
So pick up your piece and go away from here

Please just let me go now
Please just let me go
Would you please just let me go now?
Please just let me go

Out, I've gotta get you out
I've gotta get you out
I've gotta get you out of my head, get out
I've gotta get you out
I've gotta get you out
I've gotta get you out of my head, get out

Never said we'd be friends
Trying to keep myself away from you
Cause you're bad, bad news
With you gone, I'm alive
Makes me feel like I took happy pills
And time stands still

How does it feel?
Oh how does it feel to be the one shut out
You broke all the rules
I won't be a fool for you no more, my dear

Please just let me go now
Please just let me go
Would you please just let me go now?
Please just let me go

Out, I've gotta get you out
I've gotta get you out
I've gotta get you out of my head, get out
I've gotta get you out
I've gotta get you out
I've gotta get you out of my head, get out

Please just let me go now
Please just let me go
Please just let me go now
Please just
Please just get me go now
Please just let me go
Please just let me go now
Please just","trying to pick up the pace trying to make it so i never see your face.""

Silence is the only thing that I could think of, so I finally decided to speak to the ones around me. I was beginning to wonder if maybe it was time to think of a new adventure, an escape from my past, the free way to do something nice. And as I listened to them think the space got smaller and smaller, it grew to be so tiny and little by the way that I was beginning to think that, somehow, my life was at risk of being<|endoftext|>",gpt2,0.4,1.0,0.812329889653531,"trying to pick up the pace trying to make it so i never see your face.

silence is the only thing that i could think of, so i finally decided to speak to the ones around me. i was beginning to wonder if maybe it was time to think of a new adventure, an escape from my past, the free way to do something nice. and as i listened to them think the space got smaller and smaller, it grew to be so tiny and little by the way that i was beginning to think that, somehow, my life was at risk of being"
28,28,Jazz,"All I want for Christmas is you
You're the gift that's made my dreams all come true
All I need for Christmas is here
Finding every sweet surprise wrapped up in your eyes
Waiting there for me
Underneath the tree
We'll spend the day
Exchanging kisses
Smile and say
""What a Christmas this is""
Long before the snowflakes appear
Without bells and mistletoe
Or the tinsel's silver glow
You just look at me and oh, Christmas is here
Long before the snowflakes appear
Without bells and mistletoe
Or the tinsel's silver glow
You just look at me and oh, Christmas is here","all i want for christmas is you youre the gift thats made my dreams all come true and this will be your last words if you dont get here fast.. Only kidding!

I know the birds love you so i just need you to sing along in a way that means I cant hear you singing and do anything else! If you dont want me to sing along then you have to sing along too!

So I sing along, please I sing along until you dance all your tunes in tune for me.

If you don't want me to sing then just please<|endoftext|>",gpt2,0.39999999999999997,1.0,0.5940045017127501,"all i want for christmas is you youre the gift thats made my dreams all come true and this will be your last words if you dont get here fast.. only kidding!

i know the birds love you so i just need you to sing along in a way that means i cant hear you singing and do anything else! if you dont want me to sing along then you have to sing along too!

so i sing along, please i sing along until you dance all your tunes in tune for me.

if you dont want me to sing then just please"
29,29,Jazz,"My mama done tol' me
When I was in pig tails
My mama done tol' me
Hon! A man's gonna sweet talk
And give ya the big eye;
But when the sweet talkin's done
A man is a two face
A worrisome thing
Who'll leave ya t'sing
The blues in the night
Now the rain's a fallin'
Hear the train a callin'
Whoo-ee (my mama done tol' me)
Hear that lonesome whistle
Blowin' cross the trestle
Whoo-ee (my mama done tol' me)
A whoo-ee-duh-whoo-ee, ol' clickety clack's
A echoin' back th' blues in the night
The evenin' breeze'll start the trees to cryin'
And the moon will hide its light
When you get the blues in the night
Take my word, the mockin' bird'll
Sing the saddest kind o' song
He knows things are wrong and he's right
Oh oh
From Natchez to Mobile
From Memphis to St. Joe
Wherever the four winds blow
I been in some big towns
I heard me some big talk
But there is one thing I know
A man is a two face
A worrisome thing
Who'll leave ya t'sing
The blues in the night
Oh oh
My mama was right, my mama was right
There's blues in the night",my mama done tol me when i was in pig tails my mama done tol me when i was in pig tails My mother do tol me when i was in pig tails My father do tol me when i was in pig tails My mother do tol me when i was in pig tails My sisters do tol me when i was in pig tails My mother do tol me when i was in pig tails My father do tol me when i was in pig tails My mom do tol me when i was in pig tails My mom do tol me when i was in<|endoftext|>,gpt2,0.0,0.0,0.0,my mama done tol me when i was in pig tails my mama done tol me when i was in pig tails my mother do tol me when i was in pig tails my father do tol me when i was in pig tails my mother do tol me when i was in pig tails my sisters do tol me when i was in pig tails my mother do tol me when i was in pig tails my father do tol me when i was in pig tails my mom do tol me when i was in pig tails my mom do tol me when i was in
30,30,Jazz,"Yankee Doodle never went to town
I just discovered the story was phoney
Let me give you all the real lowdown
He didn't even own a pony
He was really very short and fat
While in the story so skinny and moany
And so hungry that he ate his hat
And called the feather macaroni
Underneath the chestnut tree
He and the blacksmith would sip their tea
Then he'd bring out his zither for an old lowdown
That's how he went to town
Yankee Doodle tried to leave one day
Took his belongings and mounted his saddle
But he never started on his way
Cause he didn't have a pony
And the fairy tale is phoney
How could Yankee Doodle go to town?","yankee doodle never went to town i just discovered the story was phoney let me give it to him so now i am gonna leave him with all my faults and regrets and sorrows and wishes and sorrows and just cause he told me so and now I get it but hes all wrong and wants me to blame him and give him every reason that he can be.
From the beginning this type of friendship was never a dream and the wind was blowing my way because I loved him so much and I never stopped loving him and he was always right and always free to see me. He<|endoftext|>",gpt2,0.4582013893183843,0.9182307460232334,0.9182307460232334,"yankee doodle never went to town i just discovered the story was phoney let me give it to him so now i am gonna leave him with all my faults and regrets and sorrows and wishes and sorrows and just cause he told me so and now i get it but hes all wrong and wants me to blame him and give him every reason that he can be.
from the beginning this type of friendship was never a dream and the wind was blowing my way because i loved him so much and i never stopped loving him and he was always right and always free to see me. he"
31,31,Jazz,"A cigarette that bears a lipsticks traces
An airline ticket to romantic places
And still my heart has wings
These foolish things remind me of you
A tinkling piano in the next apartment
Those stumbling words
That told you what my heart meant
A fairground’s painted swings
These foolish things remind me of you
You came, you saw, you conquered me
When you did that to me
I knew somehow that this had to be
The winds of March that make my heart a dancer
A telephone that rings but who’s to answer
Oh, how the ghost of you clings
These foolish things remind me of you
You came and you saw
Are you conquered me
When you did that to me
Don’t you know I knew somehow it had to be
The winds of March that make my heart a dancer
A telephone that rings but who’s to answer
Oh, how the ghost of you clings
These foolish things
These foolish things remind me of you
By Aunty Mod","a cigarette that bears a lipsticks traces an airline ticket to romantic places and still my heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My heart is pounding, My<|endoftext|>",gpt2,0.0,0.0,0.0,"a cigarette that bears a lipsticks traces an airline ticket to romantic places and still my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my heart is pounding, my"
32,32,Jazz,"I got me ten fine toes to wiggle in the sand
Lots of idle fingers snap to my command
A loverly pair of heels that kick to beat the band
Contemplating, nature can be fascinating
Add to these a nose that I can thumb
And a mouth by gum have I
To tell the whole darn world
If you don't happen to like it, deal me out
Thank you, kindly pass me by
Pass me by, pass me by
If you don't happen to like it pass me by
Lots of idle fingers snap to my command
Contemplating, nature can be fascinating
I'll tell the whole darn world
If you don't happen to like it, deal me out
Thank you, kindly pass me by
Pass me by, pass me by
If you don't happen to like it pass me by
I got me ten fine toes to wiggle in the sand
Lots of idle fingers snap to my command
A loverly pair of heels that kick to beat the band
Contemplating, nature can be fascinating
Add to these a nose that I can thumb
And a mouth by gum have I
To tell the whole darn world
If you don't happen to like it, deal me out
Thank you, kindly pass me by
Pass me by, pass me by
If you don't happen to like it pass me by","i got me ten fine toes to wiggle in the sand lots of idle fingers snapin, two ways you could take it all, ya know, And yes, I mean it in the pretty pretty girly way, But you could go on and on about how your gal and your one nice girl were always on top of each other, That's just the sort of stupid way to say it, y'know, y'know, ""Look at all those ducks"" And you'd be right, though you'd be wrong, y'know. You could always go a little<|endoftext|>",gpt2,0.0,0.0,0.0,"i got me ten fine toes to wiggle in the sand lots of idle fingers snapin, two ways you could take it all, ya know, and yes, i mean it in the pretty pretty girly way, but you could go on and on about how your gal and your one nice girl were always on top of each other, thats just the sort of stupid way to say it, yknow, yknow, look at all those ducks and youd be right, though youd be wrong, yknow. you could always go a little"
33,33,Jazz,"That certain night, the night we met
There was magic abroad in the air
There were angels dining at the Ritz
And a nightingale sang in Berkley Square
I may be right, I may be wrong
But I'm perfectly willing to swear
That when you turned and smiled at me
A nightingale sang in Berkley Square
The moon that lingered over London town
Poor puzzled moon, he wore a frown
How could he know we two were so in love?
The whole darn world seemed upside down
The streets of town were paved with stars
It was such a romantic affair
And, as we kissed and said goodnight
A nightingale sang in Berkley Square
The streets of town were paved with stars
It was such a romantic affair
And, as we kissed and said goodnight
A nightingale sang in Berkley Square
I know 'cause I was there
That night in Berkley Square","that certain night, the night we met there was magic abroad in the air there were nights of madness, he told me. If I could see him, I could tell you. I have, believe me, but that does not make him so sure of it. But that is why you were afraid of him, for he was afraid of me. And, believe me, it is not so, he has hearkened to me, for once he has looked for me, I was in my own well, and I looked after him. And, believe me, I am sure<|endoftext|>",gpt2,0.0,0.0,0.0,"that certain night, the night we met there was magic abroad in the air there were nights of madness, he told me. if i could see him, i could tell you. i have, believe me, but that does not make him so sure of it. but that is why you were afraid of him, for he was afraid of me. and, believe me, it is not so, he has hearkened to me, for once he has looked for me, i was in my own well, and i looked after him. and, believe me, i am sure"
34,34,Jazz,"Cherish is the word I use to describe
All the feeling that I have hiding here for you inside
You don't know how many times I've wished that I had told you
You don't know how many times I've wished that I could hold you
You don't know how many times I've wished that I could
Mold you into someone who could
Cherish me as much as I cherish you
Perish is the word that more than applies
To the hope in my heart each time I realize
That I am not gonna be the one to share your dreams
That I am not gonna be the one to share your schemes
That I am not gonna be the one to share what
Seems to be the life that you could
Cherish as much as I do yours
Oh I'm beginning to think that man has never found
The words that could make you want me
That have the right amount of letters, just the right sound
That could make you hear, make you see
That you are drivin' me out of my mind
Oh I could say I need you but then you'd realize
That I want you just like a thousand other girls
Who'd say they loved you With all the rest of their lies
When all they wanted was to touch your face, your hands
And gaze into your eyes
Cherish is the word I use to describe
All the feeling that I have hiding here for you inside
You don't know how many times I've wished that I had told you
You don't know how many times I've wished that I could hold you
You don't know how many times I've wished that I could
Mold you into someone who could
Cherish me as much as I cherish you
And I do cherish you
And I do cherish you
Cherish is the word","cherish is the word i use to describe all the feeling that i have hiding here, within the silence I find myself, screaming and screaming and begging for something, and it seems to me that no matter how many times I go out of my way to try and see if someone can be found, no one can find me, and never again will I believe I can find someone like that. I don't know how, but I find myself asking, ""Where do you go?"" in a space so different than any I have ever been, and I know there are no of you<|endoftext|>",gpt2,0.0,0.0,0.0,"cherish is the word i use to describe all the feeling that i have hiding here, within the silence i find myself, screaming and screaming and begging for something, and it seems to me that no matter how many times i go out of my way to try and see if someone can be found, no one can find me, and never again will i believe i can find someone like that. i dont know how, but i find myself asking, where do you go? in a space so different than any i have ever been, and i know there are no of you"
35,35,Jazz,"Weary blues from waitin'
Lord, I've been waitin' so long
These blues have got me cryin'
Oh, sweet daddy please come home
The snow falls 'round my window
But it can't chill my heart
God knows it died the day you left
My dream world fell apart.
Weary blues from waitin'
Lord, I've been waitin' so long
These blues have got me cryin'
Oh, sweet daddy please come home
Oh, sweet daddy please come home
Through tears I watch young lovers
As they go strollin' by
And all the things that might have been
God forgive me if I cry
Weary blues from waitin'
Lord, I've been waitin' so long
These blues have got me cryin'
Oh, sweet daddy please come home
Oh, sweet daddy please come home","weary blues from waitin lord, ive been waitin so long these blues have got me cryin Ill be let down to a twelve then comin
...
Catch up with me on twitter:<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.7732278719709065,"weary blues from waitin lord, ive been waitin so long these blues have got me cryin ill be let down to a twelve then comin
...
catch up with me on twitter"
36,36,Jazz,"When I say to you that my love is true
Do you believe me?
And when I try to give my love to you
Do you receive me?
When I try to do my best
You put me to the test
Baby, do you deceive me?
So baby, do what you gotta do
And when you do
You're gonna need me
Don't confuse your mind
With what the other people say
You will see in time, baby
That my love is here to stay
They gonna try to come between us, baby
We can't let them in our way
We have got a good thang going
Don't you let it slip away
Don't you let it slip away
Believe in me
Now I can deal with the problems
That the world has put on me
But sometimes it just gets so hard
And I just feel so weak
I really need you, baby, baby
To believe in me
Cause the more you do
The better I'll be
And I promise you I'll never leave
Cause this is where I want to be
Believe in me","when i say to you that my love is true do you believe me? and when i say to you that my love is true do you believe me? and when i say to you that my love is true do you believe me?
3
Then suddenly I see someone sitting next to me, walking by his feet, standing close to me, in his same comfortable shoes.
""I just saw you and your love is true,"" he says, ""And you will never leave me!""
I say, ""No, I will not."" He says, ""I will love<|endoftext|>",gpt2,0.23116997665970368,0.8951710114796926,0.4596477190992008,"when i say to you that my love is true do you believe me? and when i say to you that my love is true do you believe me? and when i say to you that my love is true do you believe me?
3
then suddenly i see someone sitting next to me, walking by his feet, standing close to me, in his same comfortable shoes.
i just saw you and your love is true, he says, and you will never leave me!
i say, no, i will not. he says, i will love"
37,37,Jazz,"Oh it's tight like this
No it ain't tight like that either
I said it is tight like this
... tight like that there
Oh it's tight like that Louis
No it ain't tight like that either
Now it closes like that",oh its tight like this no it aint tight like that either i said it is tight on the chin too and doesnt look tight too tight to show its tight on the face like this ill go to bed later on when youre awake why dont you kiss my eyes to stay awake i like the way youre staring at me look at me i like the way youre staring at me just gonna go do something fun with me Im so glad youre here right now so dont feel bad i guess Im so glad youre here this way see youre welcome at your place after youll<|endoftext|>,gpt2,0.0,0.0,0.0,oh its tight like this no it aint tight like that either i said it is tight on the chin too and doesnt look tight too tight to show its tight on the face like this ill go to bed later on when youre awake why dont you kiss my eyes to stay awake i like the way youre staring at me look at me i like the way youre staring at me just gonna go do something fun with me im so glad youre here right now so dont feel bad i guess im so glad youre here this way see youre welcome at your place after youll
38,38,Jazz,"Old New Orleans is a great big old southern town, where hospitality you will surely find
The population there is very, very fair, with ev'rything they do
White folks do it too, they have a dance surely it's something rare there
Glide, slide, prance, dance, hop, stop
Take it easy honey!
Hmm
I can never git tired of dancin' those Hop Scop Blues
Once more you glide, slide, prance, dance
The Hop Scop Blues will make you do a lovely shake
They'll make you feel so grand when you join hand in hand
I'll never git tired of dancin' those Hop Scop Blues
Once more you glide, slide, prance, I said dance, oh, hop, now stop
Take it easy honey!
Oh
I can never git tired of dancin' those Hop Scop Blues
Look out now!
You glide, slide, I said prance, dance
Hop Scop Blues will make you do a lovely shake
They'll make you feel so grand when you join hand in hand
I'll never git tired of dancin' those Hop Scop Blues","old new orleans is a great big old southern town, where hospitality you will surely find high libations and sometimes some good beers, as well as an important love of music, plenty of boats, and old brick home on a nice coast. If you are travelling to England, a good reason to come here is because, it is home to the premiere musical institution of all time, where legendary operas, operas, and plays all come together. And if you are visiting Scotland, well, you can just leave and join a picnic if you want to, just like I was saying<|endoftext|>",gpt2,0.0,0.0,0.0,"old new orleans is a great big old southern town, where hospitality you will surely find high libations and sometimes some good beers, as well as an important love of music, plenty of boats, and old brick home on a nice coast. if you are travelling to england, a good reason to come here is because, it is home to the premiere musical institution of all time, where legendary operas, operas, and plays all come together. and if you are visiting scotland, well, you can just leave and join a picnic if you want to, just like i was saying"
39,39,Jazz,"No regrets
Although our love affair has gone astray
No regrets
I know I'll always care though you're away
So now our happy romance ended suddenly
Still in my heart you'll be forever mine
No regrets
Because somebody new looks good to you
No regrets
Sweetheart, no matter what you say or do
I know our love will linger
When the other love forgets
So I say goodbye with no regrets
No regrets
Because somebody new looks good to you
No regrets
Sweetheart, no matter what you say or do
I know our love will linger
When the other love forgets
So I say goodbye with no regrets",no regrets although our love affair has gone astray no regrets i know ill always care for you and all your interests i wish you good luck in heaven.<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,no regrets although our love affair has gone astray no regrets i know ill always care for you and all your interests i wish you good luck in heaven.
40,40,Jazz,"There is no greater love
Than what I feel for you
No sweeter song, no heart so true
There is no greater thrill
Than what you bring to me
No sweeter song
Than what you sing, sing to me
You are the sweetest thing
I have ever known
And to think that you are mine alone (you are mine alone)
There is no greater love
In all the world, it's true
No greater love
Than what I feel for you","there is no greater love than what i feel for you no sweeter song, no hearter of mine. It is not that you dont know the pain, it is that the only meaning you can imagine of life is love. You dont know what you are worth, just love. Just love you no matter what makes you happy. Im not looking for a soul, just a feeling for you. Just let me know you dont want to leave me, just let me know youve found a place that holds you all dear and give you love. I dont want to leave you but I<|endoftext|>",gpt2,0.0,0.0,0.0,"there is no greater love than what i feel for you no sweeter song, no hearter of mine. it is not that you dont know the pain, it is that the only meaning you can imagine of life is love. you dont know what you are worth, just love. just love you no matter what makes you happy. im not looking for a soul, just a feeling for you. just let me know you dont want to leave me, just let me know youve found a place that holds you all dear and give you love. i dont want to leave you but i"
41,41,Jazz,"Listen sportin' fellas, all you brown and black girls too
Tell you 'bout a black man, best that ever wore a shoe
Hustlin' Dan, he was my man
Talk about your lover, he can more than satisfy me
Master of my weakness, everything a man could be
Hustlin' Dan, oh he's my man
He was one good gambler, he would gamble anywhere
Knows the game and plays it, always plays it on the square
Hustlin' Dan, yes he's my man
Yes he was a hustler, round us calls him Hustlin' Da
Born down on the levee, was a rough and tumble man
Hustlin' Dan, mmm he's my man
He got sick one mornin', just about the break of day
Jesus was upon him, had to send my man away
Hustlin' Dan, he was my man
While he was in Dimsville, spendin' money all the time
Prayed to the Lord above me, ""Please don' take that man o' mine
Hustlin' Dan, Lord he's my man!""
Since he's gone and left me, bought myself a big forty four
Gonna join my good man, I don't wanna live no more
Hustlin' Dan, Lord he's my man","listen sportin fellas, all you brown and black girls too tell you bout a black man, and so you find the one who says the same thing. Well you try and help him by his gangsters and beat him so hard you could outrun him, but it ends up costing you a golden prize for a nice night. Just give him some cash, and you'll be back to us anytime, believe me. Let me know, when I see you again, when you're married, and happy, I'm gonna love you even more, for once.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"listen sportin fellas, all you brown and black girls too tell you bout a black man, and so you find the one who says the same thing. well you try and help him by his gangsters and beat him so hard you could outrun him, but it ends up costing you a golden prize for a nice night. just give him some cash, and youll be back to us anytime, believe me. let me know, when i see you again, when youre married, and happy, im gonna love you even more, for once."
